idx,rmse,absrel,delta1,delta2,delta3
1829,8.708178602483638,0.20038186013698578,0.7825035452842712,0.9002039432525635,0.9410742521286011
1830,4.066569007159504,0.09664546698331833,0.9108535647392273,0.9438363313674927,0.9725263118743896
1831,2.9780594873577826,0.036400116980075836,0.9846258759498596,0.9928937554359436,0.9952852725982666
1832,4.329081405568627,0.08630213141441345,0.9235580563545227,0.9761437177658081,0.9902538061141968
1833,3.44942929067048,0.07072220742702484,0.9307466745376587,0.9712008237838745,0.9905256032943726
1834,5.835548234695939,0.13189788162708282,0.907250165939331,0.9426518678665161,0.9601567983627319
1835,3.7244401242188876,0.09122731536626816,0.9078938364982605,0.9542089104652405,0.9820504188537598
1836,2.630133287221586,0.07093413919210434,0.9492987394332886,0.9893407821655273,0.9968442916870117
1837,6.461205842466304,0.08798618614673615,0.90944904088974,0.9394323229789734,0.961669385433197
1838,2.272540882443687,0.035032495856285095,0.9927390217781067,0.9971962571144104,0.9974837899208069
1839,3.710629227532871,0.1304810643196106,0.8658000230789185,0.9305979013442993,0.9679057598114014
1840,6.10950643490731,0.08386008441448212,0.9348214864730835,0.9641484022140503,0.9767857789993286
1841,2.3869802578324224,0.0645814761519432,0.9264840483665466,0.982046902179718,0.9948892593383789
1842,3.906441035367765,0.08204083144664764,0.9134403467178345,0.9531977772712708,0.9728620648384094
1843,6.368087910836087,0.14728061854839325,0.8792899250984192,0.9241124391555786,0.9560650587081909
1844,4.3825098160994465,0.11548501998186111,0.9277710318565369,0.9553922414779663,0.9680964946746826
1845,3.4087457875196714,0.26632392406463623,0.8671306371688843,0.9020552039146423,0.920785665512085
1846,4.287866533365863,0.10226572304964066,0.9200050830841064,0.9561034440994263,0.9795610904693604
1847,2.872031130194305,0.05636207014322281,0.9515920281410217,0.9842503666877747,0.994545578956604
1848,2.561014814996078,0.0462595671415329,0.9758001565933228,0.9980838298797607,0.9989354610443115
1849,2.814016569060325,0.05542365834116936,0.9675377607345581,0.9801950454711914,0.9900975227355957
1850,3.301640830891285,0.11031302809715271,0.8606626987457275,0.9515009522438049,0.9869017004966736
1851,2.03983908878818,0.0773664116859436,0.9566277265548706,0.9831258654594421,0.99801105260849
1852,3.609033345487788,0.048283763229846954,0.9692252278327942,0.9885754585266113,0.9945019483566284
1853,4.267444934992525,0.09211064130067825,0.9097734093666077,0.9503964185714722,0.9825299978256226
1854,3.1406594649364368,0.051486268639564514,0.9693297743797302,0.9839075803756714,0.9935629963874817
1855,6.120065375084852,0.14658290147781372,0.8476553559303284,0.911112904548645,0.9541955590248108
1856,3.8008827438995714,0.061014387756586075,0.9513805508613586,0.9760806560516357,0.9925473928451538
1857,2.914956945032644,0.08323568850755692,0.9239397644996643,0.9629274606704712,0.9879616498947144
1858,4.28122104161625,0.07915757596492767,0.9162487387657166,0.9506335854530334,0.983038604259491
1859,4.916979871353741,0.13204467296600342,0.9251742959022522,0.9519612193107605,0.9648763537406921
1860,3.47941777280621,0.0943588837981224,0.894811749458313,0.9671248197555542,0.9947993755340576
1861,5.135926670751247,0.06998936831951141,0.9520562887191772,0.970603346824646,0.9820394515991211
1862,2.3647385824943945,0.08462203294038773,0.912962019443512,0.9729807376861572,0.9888319969177246
1863,1.5728586535671132,0.048136696219444275,0.9625363945960999,0.9898747205734253,0.9960764646530151
1864,8.150670741277361,0.17671914398670197,0.7427706122398376,0.8422747254371643,0.898112952709198
1865,0.9022699961720322,0.08671075105667114,0.9600766897201538,0.9996806383132935,1.0
1866,1.296905425300813,0.03922208771109581,0.9795119762420654,0.9931043386459351,0.9984086751937866
1867,2.02311792390686,0.062449805438518524,0.9230713248252869,0.9872509837150574,0.9980441331863403
1868,3.77081662731088,0.08562245219945908,0.9337155222892761,0.9750064611434937,0.9890492558479309
1869,3.2516563303001225,0.06569040566682816,0.9621990919113159,0.9840459823608398,0.992094874382019
1870,3.08094944600371,0.10735682398080826,0.9053699374198914,0.9546184539794922,0.9732964038848877
1871,3.640752700072266,0.08454521000385284,0.8964328765869141,0.9544783234596252,0.9890241622924805
1872,3.5537962749955665,0.0808323472738266,0.9336583614349365,0.9690361618995667,0.9833322167396545
1873,3.197879273302645,0.10458830744028091,0.8568289875984192,0.9406105279922485,0.991894543170929
1874,6.671863850711556,0.16807103157043457,0.7926982045173645,0.8795831799507141,0.9359134435653687
1875,5.027159360691977,0.0867408961057663,0.8951049447059631,0.9545807838439941,0.9759836792945862
1876,3.164617795842368,0.03791934996843338,0.9853572845458984,0.9916930794715881,0.9962689280509949
1877,3.5162259414777366,0.11323005706071854,0.8952392935752869,0.951332688331604,0.9744728207588196
1878,4.7832655304856155,0.1739400178194046,0.8207283020019531,0.8830532431602478,0.9635854363441467
1879,3.135286110898395,0.07520528137683868,0.927100419998169,0.9651520252227783,0.984504759311676
1880,3.791619828043175,0.1440649926662445,0.8987417817115784,0.9386395215988159,0.9532395601272583
1881,2.758864939498585,0.040764931589365005,0.9828495383262634,0.993203341960907,0.9972686171531677
1882,5.569872824074818,0.12006542831659317,0.8155663013458252,0.8957895040512085,0.9652148485183716
1883,3.7259723187993474,0.09137072414159775,0.8962739706039429,0.9731517434120178,0.9867722988128662
1884,12.361115035343381,0.1798475682735443,0.7866267561912537,0.8061031699180603,0.8175366520881653
1885,4.1745155921468475,0.07865113765001297,0.932438313961029,0.9632219672203064,0.9849516153335571
1886,5.1284960475957355,0.1546468734741211,0.8533115386962891,0.9493491053581238,0.9736786484718323
1887,4.313601809188849,0.0872117429971695,0.8788664937019348,0.9781466722488403,0.990532398223877
1888,6.6998533432125695,0.15921124815940857,0.881119430065155,0.9451854228973389,0.9550535678863525
1889,4.448214637846904,0.08681754022836685,0.9012854099273682,0.9499790072441101,0.9798797965049744
1890,5.125847350992207,0.1034434586763382,0.8821108341217041,0.9517759084701538,0.9768264293670654
1891,4.6179213094041165,0.10968361794948578,0.9262943267822266,0.9656341671943665,0.9818373322486877
1892,6.468676285623172,0.11795570701360703,0.8780505657196045,0.9302226305007935,0.9609962701797485
1893,3.2697718815459638,0.08520380407571793,0.9240668416023254,0.9634146094322205,0.9818757772445679
1894,4.0038764766423505,0.07812757045030594,0.9370144605636597,0.9689270853996277,0.9880326986312866
1895,4.964439393631671,0.10955455899238586,0.8724218606948853,0.9251595139503479,0.9684245586395264
1896,2.345230143789229,0.06101364642381668,0.9534736275672913,0.9832674860954285,0.9966111779212952
1897,9.165814400558647,0.13782218098640442,0.8633952736854553,0.8953480124473572,0.9379069209098816
1898,4.517496427398434,0.057542745023965836,0.9521759748458862,0.9794928431510925,0.9891202449798584
1899,1.7537024024817713,0.043487563729286194,0.9870963096618652,0.9944602251052856,0.9974327683448792
1900,4.089432164625934,0.04590354487299919,0.9650431871414185,0.9818997979164124,0.990466296672821
1901,5.425563997405376,0.13966475427150726,0.8519396185874939,0.9044749736785889,0.9616816639900208
1902,3.563021303818208,0.06645321100950241,0.9480874538421631,0.9814891219139099,0.9909836649894714
1903,6.511509608781508,0.18268582224845886,0.8541624546051025,0.9158058166503906,0.9544932842254639
1904,6.367896516792966,0.15103314816951752,0.8651536107063293,0.9239625334739685,0.9558518528938293
1905,5.772133066865451,0.16258618235588074,0.8154566287994385,0.8965416550636292,0.9508664608001709
1906,3.182697043480742,0.047902464866638184,0.9752950668334961,0.9870985150337219,0.9944413900375366
1907,2.8606629519604785,0.06764715164899826,0.9510608315467834,0.9776780009269714,0.9874398708343506
1908,3.970409016522591,0.06266576051712036,0.9475747346878052,0.9693022966384888,0.983521580696106
1909,1.5365498747199295,0.055800922214984894,0.9736452698707581,0.9985193610191345,1.0
1910,2.1540488466056735,0.040277011692523956,0.9716276526451111,0.9954490065574646,0.9987200498580933
1911,3.5173770861918237,0.08781958371400833,0.9061428308486938,0.9429589509963989,0.9758672118186951
1912,3.376112719177239,0.06561802327632904,0.9576549530029297,0.9761889576911926,0.9877083897590637
1913,4.298998720561527,0.08169209957122803,0.9392356872558594,0.9653531312942505,0.9785109758377075
1914,4.785960750292957,0.07030382007360458,0.9354357719421387,0.9673272371292114,0.9850131869316101
1915,2.170841108175207,0.08712854981422424,0.8794181942939758,0.9541191458702087,0.985793948173523
1916,5.35079545141567,0.1029241532087326,0.8689008355140686,0.9398390650749207,0.9695135354995728
1917,3.0918809273259873,0.09617480635643005,0.8936153650283813,0.9413076639175415,0.9859230518341064
1918,2.0918579662531016,0.09021889418363571,0.9027193188667297,0.9589608311653137,0.9897937774658203
1919,4.079046970958312,0.07513728737831116,0.95494544506073,0.9706708788871765,0.9825273156166077
1920,2.383602424138183,0.045561548322439194,0.9667177200317383,0.9960586428642273,0.9993430972099304
1921,2.0370434817138348,0.05359593406319618,0.948577344417572,0.9894283413887024,0.9991516470909119
1922,4.045726009141009,0.13978606462478638,0.8917396664619446,0.9458358883857727,0.967555820941925
1923,2.2325938134383563,0.06954916566610336,0.937018096446991,0.9709996581077576,0.9948140978813171
1924,3.9889723639459707,0.06887426972389221,0.9379265904426575,0.9704625010490417,0.9869856238365173
1925,5.134872603725835,0.11132660508155823,0.8952687382698059,0.9481171369552612,0.9755390882492065
1926,2.905364527195972,0.06963526457548141,0.9342949986457825,0.977776288986206,0.9971013069152832
1927,2.0648911227140596,0.05475693568587303,0.961799681186676,0.9770798087120056,0.9997388124465942
1928,6.1660524354499895,0.16104644536972046,0.9136828184127808,0.9422420859336853,0.9542483687400818
1929,2.605935210832971,0.046629130840301514,0.9651545882225037,0.9852874875068665,0.9961283206939697
1930,5.242716869112591,0.07172361016273499,0.9487214088439941,0.9628329873085022,0.9715781807899475
1931,3.2677687038154555,0.08227193355560303,0.9216081500053406,0.9739894270896912,0.9945240616798401
1932,4.267520245960482,0.06706491857767105,0.9415208697319031,0.971295952796936,0.9862191677093506
1933,2.903676195655905,0.10530789196491241,0.8881833553314209,0.9525582194328308,0.9894897937774658
1934,2.5047544093246934,0.06649833172559738,0.9328501224517822,0.9705278873443604,0.9960339069366455
1935,3.4034316976482195,0.08889468014240265,0.8868521451950073,0.9720365405082703,0.9900798201560974
1936,4.918092854867785,0.13267552852630615,0.8639520406723022,0.948358416557312,0.9778197407722473
1937,3.0343074519990285,0.043424561619758606,0.9768360257148743,0.9878824353218079,0.9959161877632141
1938,4.633973772168178,0.11670993268489838,0.8822479248046875,0.9354470372200012,0.9699371457099915
1939,2.636607708888694,0.07808686792850494,0.9446907639503479,0.9764517545700073,0.9855367541313171
1940,7.448746584734492,0.1527119129896164,0.7735397815704346,0.8898265361785889,0.9524885416030884
1941,3.3623185856886733,0.08761834353208542,0.9205161929130554,0.9707313179969788,0.9922419786453247
1942,4.523417471147908,0.07987264543771744,0.9278222322463989,0.9428650140762329,0.9584598541259766
1943,2.0225835345809355,0.06849179416894913,0.9470886588096619,0.9838088750839233,0.9992668032646179
1944,4.159784176803288,0.09332402795553207,0.9378647208213806,0.9642292857170105,0.983041524887085
1945,2.9668058755623843,0.07925678044557571,0.9169940948486328,0.9877209663391113,0.9981756806373596
1946,4.399912720594869,0.08946200460195541,0.9166666269302368,0.9600438475608826,0.9831525683403015
1947,3.687239944857089,0.05983886495232582,0.9724491834640503,0.983456015586853,0.9929772615432739
1948,3.799223122740325,0.08861827105283737,0.9184578657150269,0.9615148901939392,0.9827362895011902
1949,4.0812947900250895,0.12252010405063629,0.8665276765823364,0.9336112141609192,0.97429358959198
1950,3.2650794344669327,0.06015223264694214,0.9431306719779968,0.9781381487846375,0.9939272403717041
1951,4.399051061085459,0.12882943451404572,0.8714550137519836,0.9264547228813171,0.9769294857978821
1952,1.7867168391475625,0.059345830231904984,0.9436646699905396,0.9921956658363342,0.9988194704055786
1953,4.937348182372255,0.12692469358444214,0.9130814075469971,0.9334302544593811,0.9545058012008667
1954,2.2104579014456984,0.04486989602446556,0.967991054058075,0.9955440163612366,0.9985889196395874
1955,4.2879494923563435,0.21839918196201324,0.8060360550880432,0.8818122744560242,0.9241514205932617
1956,2.976783724195832,0.0559319444000721,0.9602867960929871,0.9838664531707764,0.9965526461601257
1957,3.8997889681721056,0.06790593266487122,0.9470840692520142,0.9789786338806152,0.9891268610954285
1958,3.3014634730900703,0.047938909381628036,0.9534599184989929,0.9900014400482178,0.9946770071983337
1959,2.7050377577651403,0.07972827553749084,0.9201547503471375,0.9691256284713745,0.9946815967559814
1960,2.0221787002034812,0.0374414287507534,0.9827641844749451,0.9928503632545471,0.9990425109863281
1961,4.597837744333501,0.11080247163772583,0.8688905835151672,0.9415332078933716,0.9739050269126892
1962,5.013519510674226,0.08367834985256195,0.915313184261322,0.9660672545433044,0.984556257724762
1963,4.187433726227539,0.09444407373666763,0.8876994252204895,0.941287100315094,0.9790449738502502
1964,3.4678382018822034,0.10982951521873474,0.8700613975524902,0.9436327815055847,0.9861675500869751
1965,2.625217156283507,0.10678097605705261,0.8925575613975525,0.9428897500038147,0.9757734537124634
1966,1.0814492213003057,0.04176627844572067,0.9803735613822937,0.9993909001350403,0.9999999403953552
1967,4.883036127691543,0.06684145331382751,0.9395203590393066,0.9780277013778687,0.9925517439842224
1968,3.5631388041321386,0.0750017985701561,0.9160321950912476,0.9653785824775696,0.9874299764633179
1969,4.326128227065365,0.05892607569694519,0.9541533589363098,0.9767031073570251,0.9864158034324646
1970,2.963891319918229,0.08281013369560242,0.9201599359512329,0.9602734446525574,0.9935508370399475
1971,2.4235056648038653,0.0886913314461708,0.8879706263542175,0.9852311015129089,0.9970921277999878
1972,4.465688657206799,0.0670001283288002,0.9230372309684753,0.9629901647567749,0.9912441372871399
1973,3.8287014274243596,0.18536844849586487,0.8313366174697876,0.8971956372261047,0.9404323697090149
1974,3.6017146212874502,0.048130933195352554,0.9670811891555786,0.9807591438293457,0.9869109988212585
1975,4.293085820386783,0.059201549738645554,0.9408430457115173,0.9756540656089783,0.9880087375640869
1976,4.129246693184343,0.09890231490135193,0.8710135817527771,0.9576637744903564,0.9801607131958008
1977,4.042086445091178,0.11715417355298996,0.8438550233840942,0.9158759117126465,0.967799723148346
1978,6.708102425654827,0.18798400461673737,0.7895532250404358,0.8937939405441284,0.9444402456283569
1979,2.5607119579042386,0.053755518049001694,0.9543010592460632,0.9885005354881287,0.9979091882705688
1980,2.5260296903241115,0.05741499364376068,0.9766549468040466,0.9870802760124207,0.9984649419784546
1981,1.677235361478582,0.03882291913032532,0.9815983772277832,0.9924627542495728,0.9993888139724731
1982,4.852849473273811,0.05374835804104805,0.9492385387420654,0.9775505661964417,0.9864873886108398
1983,3.625457340198357,0.0989241898059845,0.8948245644569397,0.94976806640625,0.9895622134208679
1984,3.729675783890859,0.05995052680373192,0.9553732872009277,0.9804314374923706,0.9916688203811646
1985,4.370084999008552,0.0733746737241745,0.9334526658058167,0.9667652249336243,0.9835771918296814
1986,3.456405117423939,0.10735814273357391,0.8725475072860718,0.946235716342926,0.9876805543899536
1987,3.5344767723642385,0.08237892389297485,0.9093030095100403,0.9628870487213135,0.9908808469772339
1988,2.0711542685468585,0.09437239915132523,0.9296669960021973,0.964004397392273,0.9945419430732727
1989,4.627620676240539,0.18858416378498077,0.8128701448440552,0.8848764896392822,0.9402715563774109
1990,4.292866116408501,0.1644812971353531,0.8486945629119873,0.8969979286193848,0.9680987000465393
1991,5.3948172811796375,0.13906969130039215,0.7790667414665222,0.8817014098167419,0.9812557101249695
1992,3.6969851041312647,0.05674868822097778,0.9556065201759338,0.9810081124305725,0.9885257482528687
1993,2.589915186844702,0.07873784750699997,0.9131825566291809,0.971284031867981,0.9948668479919434
1994,3.545933804431515,0.10284300148487091,0.9088563919067383,0.9598022103309631,0.9815849661827087
1995,1.7612189622232943,0.031199151650071144,0.9959220290184021,0.9995161890983582,1.0
1996,2.2395867872581166,0.04091740772128105,0.9790656566619873,0.9978924989700317,0.9996487498283386
1997,2.33562617954452,0.07766832411289215,0.8997054100036621,0.9826062321662903,0.9974750876426697
1998,5.1179040305235715,0.0948377475142479,0.8873506784439087,0.9441959857940674,0.9661868214607239
1999,2.139839640874911,0.07512306421995163,0.9304423332214355,0.9851360321044922,0.99696946144104
2000,5.348025569047199,0.1311865746974945,0.8737826943397522,0.926293671131134,0.9603462219238281
2001,5.059585674345768,0.12392840534448624,0.8406263589859009,0.9339438080787659,0.9737173318862915
2002,3.853753818704332,0.04859448969364166,0.9751964211463928,0.9859241247177124,0.9900922179222107
2003,1.1360910262053032,0.06443881243467331,0.9654620885848999,0.9951326847076416,1.0
2004,12.685280290934463,0.16190651059150696,0.787449300289154,0.8759375810623169,0.8896305561065674
2005,4.938313091303967,0.10724449157714844,0.934853196144104,0.9582156538963318,0.973037838935852
2006,2.133694309252024,0.04083146154880524,0.9636467695236206,0.9950816631317139,0.999857485294342
2007,2.0919870954374473,0.05474518612027168,0.9813335537910461,0.9920731782913208,0.9966758489608765
2008,4.168055697019539,0.1420891433954239,0.8866700530052185,0.9078783988952637,0.9625391364097595
2009,2.767781596756903,0.10817276686429977,0.8782853484153748,0.9529395699501038,0.9890541434288025
2010,4.676694291663789,0.10054107755422592,0.9048446416854858,0.9492359757423401,0.9812440872192383
2011,7.278811590847013,0.1639939695596695,0.911169707775116,0.942097544670105,0.958297848701477
2012,4.078613485845275,0.06780654937028885,0.9457592368125916,0.9745094776153564,0.9865702390670776
2013,5.0100806659592765,0.04798072949051857,0.9710994958877563,0.9812576174736023,0.9863366484642029
2014,3.392410300523026,0.05240616947412491,0.9695305824279785,0.9869306683540344,0.9955146908760071
2015,2.5651829328239573,0.09171494096517563,0.9006786346435547,0.9647364616394043,0.9883934855461121
2016,5.751972026178622,0.11600101739168167,0.8471536636352539,0.947211742401123,0.9761109352111816
2017,2.5481060773845354,0.046366721391677856,0.9697400331497192,0.9907256960868835,0.9983075857162476
2018,5.1177802987386265,0.08342289924621582,0.9240267276763916,0.9592607021331787,0.9745969176292419
2019,3.9951697033489237,0.06861439347267151,0.9431329965591431,0.9733416438102722,0.9914668798446655
2020,3.3409530492850172,0.09294567257165909,0.8784968852996826,0.9576569199562073,0.9957172870635986
2021,3.5934587443541757,0.04093535989522934,0.9840484261512756,0.9881738424301147,0.9931930899620056
2022,3.1346658375862138,0.07289841771125793,0.9372957944869995,0.9752519726753235,0.9915189146995544
2023,3.6924122564780806,0.056865815073251724,0.9662633538246155,0.9845251441001892,0.9903190732002258
2024,3.728899273085606,0.09791964292526245,0.9495202302932739,0.9681714177131653,0.9785782098770142
2025,4.845958575365678,0.045892782509326935,0.9669117331504822,0.9827710390090942,0.9847894906997681
2026,3.019168807332642,0.07635355740785599,0.9161798357963562,0.9931420087814331,0.9994919896125793
2027,3.27020803577219,0.045208558440208435,0.9576859474182129,0.9774545431137085,0.9928594827651978
2028,4.149524036367732,0.06903431564569473,0.963003933429718,0.9811111688613892,0.9886667132377625
2029,5.243498636797912,0.06611312925815582,0.9383007884025574,0.9629232287406921,0.9788132905960083
2030,3.456910970718317,0.10518818348646164,0.8742087483406067,0.9648903012275696,0.9965405464172363
2031,4.471683206450624,0.06552007794380188,0.9302183985710144,0.9729418158531189,0.9882002472877502
2032,6.552654328404528,0.12278302758932114,0.8213392496109009,0.9431717991828918,0.9717548489570618
2033,3.663888760414793,0.06200369819998741,0.9415085315704346,0.9711623787879944,0.9921104311943054
2034,3.4378348447532794,0.07927710562944412,0.9446876645088196,0.970186710357666,0.9873148202896118
2035,8.959968122016875,0.1878015547990799,0.7583244442939758,0.8633115291595459,0.9388018846511841
2036,1.7951600224988784,0.05513906106352806,0.9425399899482727,0.9939903020858765,0.9974856972694397
2037,3.610730994017309,0.09373363107442856,0.9232698082923889,0.9666141271591187,0.9814443588256836
2038,5.249401603383334,0.05533365532755852,0.9652910232543945,0.9754713773727417,0.9800491333007812
2039,3.7643633109843373,0.07630110532045364,0.9532471299171448,0.9771999716758728,0.9861662983894348
2040,2.6453948871651103,0.07321251928806305,0.9320786595344543,0.9769508838653564,0.9952797889709473
2041,2.930081516472924,0.07480894774198532,0.9025965332984924,0.9635087847709656,0.9998596906661987
2042,3.4553360570501503,0.04666461423039436,0.9725422263145447,0.9822697639465332,0.9960675835609436
2043,2.667875363682914,0.07545367628335953,0.9399082064628601,0.9762996435165405,0.9933485984802246
2044,2.6760256467710684,0.07795564830303192,0.917985737323761,0.978662371635437,0.9951117634773254
2045,3.248313466209174,0.04554774612188339,0.9552786350250244,0.9908357858657837,0.996407687664032
2046,4.018429025791939,0.07224331796169281,0.9488310217857361,0.9642903208732605,0.9879264235496521
2047,4.002575045471216,0.0842285007238388,0.9323822855949402,0.9627047181129456,0.976394534111023
2048,4.159205712270364,0.06979575753211975,0.9394436478614807,0.9752001166343689,0.9879281520843506
2049,4.546407039721058,0.17545729875564575,0.884335458278656,0.916413426399231,0.9382462501525879
2050,4.101122558250725,0.13093023002147675,0.8984594941139221,0.947044849395752,0.9688934683799744
2051,4.459661458257299,0.11101137846708298,0.8916889429092407,0.9329467415809631,0.9675884246826172
2052,3.3412690272504815,0.07421878725290298,0.9455186128616333,0.9689057469367981,0.9847850799560547
2053,3.8042287687070298,0.09817665815353394,0.9216589331626892,0.9597274661064148,0.9784278273582458
2054,2.653724097737755,0.06812518835067749,0.931342601776123,0.969146192073822,0.9835039377212524
2055,1.7766307029280992,0.07670243829488754,0.932314395904541,0.9922898411750793,0.999454140663147
2056,4.451045464281134,0.05597897246479988,0.9639706015586853,0.9881892800331116,0.9958862066268921
2057,4.641067226929902,0.09415414184331894,0.9248373508453369,0.9667049050331116,0.982854962348938
2058,2.54131219820612,0.08111552894115448,0.924678385257721,0.9930820465087891,0.9979311227798462
2059,4.779475662011448,0.17945042252540588,0.837974488735199,0.9078282117843628,0.9466657638549805
2060,3.1907353157005045,0.06400676816701889,0.9556282758712769,0.986125648021698,0.9949607253074646
2061,3.436784704520289,0.04546065628528595,0.964349091053009,0.983335554599762,0.990643322467804
2062,2.440602895170134,0.06727079302072525,0.9451665878295898,0.9810356497764587,0.9947440028190613
2063,6.251951599597596,0.17928223311901093,0.8666383028030396,0.9304107427597046,0.9588565230369568
2064,2.889356510104018,0.056958653032779694,0.9788843989372253,0.98710697889328,0.9919747710227966
2065,2.3090690730201797,0.049441833049058914,0.9851897954940796,0.9940202832221985,0.99603670835495
2066,5.4078278636962125,0.1701427698135376,0.8410784602165222,0.9021135568618774,0.9529197216033936
2067,3.215440103833429,0.05679694190621376,0.9314795136451721,0.9820321202278137,0.9941533207893372
2068,6.859252094392915,0.08269834518432617,0.9391394257545471,0.9683552980422974,0.9782095551490784
2069,8.718391657202543,0.19359412789344788,0.7941310405731201,0.9165908098220825,0.9492720365524292
2070,3.772206233918795,0.08620014786720276,0.9126494526863098,0.9583494067192078,0.9869520664215088
2071,3.3877457026376323,0.0717950314283371,0.9239317178726196,0.9729748964309692,0.9973249435424805
2072,3.26634157340746,0.08817178755998611,0.905717134475708,0.9649615287780762,0.9888331294059753
2073,6.304444262268855,0.16484318673610687,0.8373372554779053,0.8948625326156616,0.9335745573043823
2074,5.514012433303359,0.11647897213697433,0.8982553482055664,0.9489732384681702,0.9691986441612244
2075,2.6052614784438113,0.14669756591320038,0.7935556769371033,0.9459211826324463,0.9834309220314026
2076,3.3728126219232784,0.062036607414484024,0.9255059957504272,0.9583012461662292,0.9866768717765808
2077,3.375358703766069,0.08818972855806351,0.9076570868492126,0.9612565636634827,0.9869764447212219
2078,6.16582569195911,0.1761362999677658,0.8866168260574341,0.9372806549072266,0.953914225101471
2079,3.152504691136354,0.10021860152482986,0.9107023477554321,0.9700119495391846,0.989604115486145
2080,6.757121250321969,0.08397234976291656,0.9048330187797546,0.9295889139175415,0.9676557183265686
2081,4.528307149842041,0.07386894524097443,0.934601366519928,0.9686174392700195,0.9844916462898254
2082,4.971315693161051,0.10325836390256882,0.9144176840782166,0.9496320486068726,0.9738057851791382
2083,4.087357750146853,0.046560145914554596,0.9576137661933899,0.9869263172149658,0.9922934174537659
2084,3.6800087304633697,0.17417410016059875,0.7828035950660706,0.9061716794967651,0.9707239270210266
2085,3.133036693437266,0.04423361271619797,0.9684601426124573,0.9737701416015625,0.9903397560119629
2086,3.8501576923921728,0.09084067493677139,0.8949339985847473,0.9562849402427673,0.9939398765563965
2087,1.697978371589144,0.03903317078948021,0.9824767112731934,0.996729850769043,0.9996915459632874
2088,4.1020323856587435,0.06313402205705643,0.9537937641143799,0.9688715934753418,0.9820038676261902
2089,1.569699827400602,0.043575022369623184,0.9822279214859009,0.9933032393455505,0.9985833168029785
2090,3.487526054695181,0.07131063938140869,0.9161190986633301,0.9806222319602966,0.9944347739219666
2091,3.1735635406542317,0.09650786966085434,0.9020853042602539,0.9582927823066711,0.9857985973358154
2092,2.198559948643275,0.1081850528717041,0.8774043917655945,0.9476350545883179,0.9844616651535034
2093,2.548819332180715,0.07493293285369873,0.929452657699585,0.9678103923797607,0.9778977632522583
2094,1.540855563787203,0.054419197142124176,0.9579174518585205,0.9887375235557556,0.9958861470222473
2095,3.666154926886889,0.06440100818872452,0.9534972310066223,0.9807199239730835,0.9915449023246765
2096,5.801978977253385,0.09578710049390793,0.9175102114677429,0.9457905888557434,0.9670171141624451
2097,3.2307959763324634,0.07346728444099426,0.9165887832641602,0.9424406290054321,0.9829314947128296
2098,6.26498691420471,0.136809304356575,0.8573627471923828,0.908817708492279,0.9489115476608276
2099,4.231570057336459,0.07796532660722733,0.9626917839050293,0.974915623664856,0.983765184879303
2100,2.7280116561293837,0.08691161870956421,0.9047852158546448,0.9743248820304871,0.9936336874961853
2101,3.8995477169603383,0.05065115913748741,0.9641826152801514,0.9856434464454651,0.9923776984214783
2102,2.926431132971591,0.05029234662652016,0.9522504806518555,0.978708803653717,0.9956421256065369
2103,3.3326436918834843,0.08177750557661057,0.8844618797302246,0.982209324836731,0.9951295256614685
2104,3.8214017411271803,0.05480583384633064,0.9512724876403809,0.9719429016113281,0.9811297059059143
2105,2.4181436651066073,0.05704966560006142,0.9440260529518127,0.9863830208778381,0.9973644018173218
2106,6.462796184902313,0.15174686908721924,0.890708863735199,0.9380825161933899,0.9613103866577148
2107,3.7714399970282018,0.06611669063568115,0.9632446765899658,0.9829686880111694,0.9934701919555664
2108,2.6799457748108475,0.16434608399868011,0.8492134809494019,0.9028648138046265,0.9639340043067932
2109,4.665352136664716,0.14705468714237213,0.8375073075294495,0.8922539353370667,0.9743010997772217
2110,3.1385248098713086,0.07870546728372574,0.9260216951370239,0.9696123600006104,0.9911980628967285
2111,4.603959137855373,0.10551931709051132,0.865138590335846,0.9628339409828186,0.9808154702186584
2112,2.7895613365835,0.07432103157043457,0.9211350083351135,0.9771193861961365,0.9916545152664185
2113,3.467502128968964,0.08116068691015244,0.9380518198013306,0.9707348346710205,0.9840500950813293
2114,7.724289608978868,0.1636023074388504,0.8754361271858215,0.903644859790802,0.9246529936790466
2115,3.927340403810179,0.07562689483165741,0.9293914437294006,0.9577277898788452,0.9826796650886536
2116,2.829380831433306,0.040975842624902725,0.9897608757019043,0.9942068457603455,0.9954193830490112
2117,2.43290806106724,0.06509716808795929,0.9609441161155701,0.9828603863716125,0.9938185214996338
2118,4.3107632443147645,0.06875014305114746,0.9312487244606018,0.9766151905059814,0.9889089465141296
2119,3.1845095200805864,0.057522185146808624,0.9826978445053101,0.9913803339004517,0.9966024160385132
2120,4.806727526769285,0.081594318151474,0.902664065361023,0.9659804105758667,0.9881927967071533
2121,3.1002438910742276,0.10137145966291428,0.8789241313934326,0.9359409213066101,0.9873578548431396
2122,3.7180316134992037,0.05753903090953827,0.9743728637695312,0.985152542591095,0.9921355843544006
2123,3.5006453055453672,0.10620582103729248,0.8766651153564453,0.9573734402656555,0.9891083240509033
2124,3.7591258587176473,0.18301257491111755,0.7977388501167297,0.9245224595069885,0.9625731110572815
2125,5.126539975912974,0.10408417135477066,0.8764930367469788,0.9478278160095215,0.9786061644554138
